OrderID,EmployeeID,FirstName,LastName,TerritoryDescription,RegionDescription,CustomerID,CustomerName,CustomerContact,ProductID,ProductName,CategoryID,CategoryName,sell_price,Quantity,QuantityPerUnit,SupplierID,supplier_name,ShipperID,ShipperName
11017,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,ERNSH,Ernst Handel,Roland Mendel,70,Outback Lager,1,Beverages,15,30,24 - 355 ml bottles,7,Melbourne,2,United Package
10849,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,KOENE,Kniglich Essen,Philip Cramer,26,Gumbr Gummibrchen,3,Confections,31.23,18,100 - 250 g bags,11,Berlin,2,United Package
10646,9,Anne,Dodsworth,Minneapolis                                       ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,10,Ikura,8,Seafood,31,18,12 - 200 ml jars,4,Tokyo,3,Federal Shipping
10475,9,Anne,Dodsworth,Minneapolis                                       ,Northern                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,66,Louisiana Hot Spiced Okra,2,Condiments,13.6,60,24 - 8 oz jars,2,New Orleans,1,Speedy Express
10577,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,39,Chartreuse verte,1,Beverages,18,10,750 cc per bottle,18,Paris,2,United Package
11017,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,ERNSH,Ernst Handel,Roland Mendel,70,Outback Lager,1,Beverages,15,30,24 - 355 ml bottles,7,Melbourne,2,United Package
10849,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,KOENE,Kniglich Essen,Philip Cramer,26,Gumbr Gummibrchen,3,Confections,31.23,18,100 - 250 g bags,11,Berlin,2,United Package
10646,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,71,Flotemysost,4,Dairy Products,21.5,30,10 - 500 g pkgs.,15,Sandvika,3,Federal Shipping
10475,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,76,Lakkalikri,1,Beverages,14.4,42,500 ml,23,Lappeenranta,1,Speedy Express
10577,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,75,Rhnbru Klosterbier,1,Beverages,7.75,20,24 - 0.5 l bottles,12,Frankfurt,2,United Package
11022,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,HANAR,Hanari Carnes,Mario Pontes,19,Teatime Chocolate Biscuits,3,Confections,9.2,35,10 boxes x 12 pieces,8,Manchester,2,United Package
10849,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,KOENE,Kniglich Essen,Philip Cramer,26,Gumbr Gummibrchen,3,Confections,31.23,18,100 - 250 g bags,11,Berlin,2,United Package
10646,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,71,Flotemysost,4,Dairy Products,21.5,30,10 - 500 g pkgs.,15,Sandvika,3,Federal Shipping
10475,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,76,Lakkalikri,1,Beverages,14.4,42,500 ml,23,Lappeenranta,1,Speedy Express
10577,9,Anne,Dodsworth,Southfield                                        ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,75,Rhnbru Klosterbier,1,Beverages,7.75,20,24 - 0.5 l bottles,12,Frankfurt,2,United Package
11022,9,Anne,Dodsworth,Southfield                                        ,Northern                                          ,HANAR,Hanari Carnes,Mario Pontes,19,Teatime Chocolate Biscuits,3,Confections,9.2,35,10 boxes x 12 pieces,8,Manchester,2,United Package
10853,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,BLAUS,Blauer See Delikatessen,Hanna Moos,18,Carnarvon Tigers,8,Seafood,62.5,10,16 kg pkg.,7,Melbourne,2,United Package
10646,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,71,Flotemysost,4,Dairy Products,21.5,30,10 - 500 g pkgs.,15,Sandvika,3,Federal Shipping
10475,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,SUPRD,Suprmes dlices,Pascale Cartrain,76,Lakkalikri,1,Beverages,14.4,42,500 ml,23,Lappeenranta,1,Speedy Express
10577,9,Anne,Dodsworth,Bloomfield Hills                                  ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,75,Rhnbru Klosterbier,1,Beverages,7.75,20,24 - 0.5 l bottles,12,Frankfurt,2,United Package
11022,9,Anne,Dodsworth,Bloomfield Hills                                  ,Northern                                          ,HANAR,Hanari Carnes,Mario Pontes,19,Teatime Chocolate Biscuits,3,Confections,9.2,35,10 boxes x 12 pieces,8,Manchester,2,United Package
10853,9,Anne,Dodsworth,Southfield                                        ,Northern                                          ,BLAUS,Blauer See Delikatessen,Hanna Moos,18,Carnarvon Tigers,8,Seafood,62.5,10,16 kg pkg.,7,Melbourne,2,United Package
10646,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,77,Original Frankfurter grne Soe,2,Condiments,13,35,12 boxes,12,Frankfurt,3,Federal Shipping
10566,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,11,Queso Cabrales,4,Dairy Products,21,35,1 kg pkg.,5,Oviedo,1,Speedy Express
10577,9,Anne,Dodsworth,Minneapolis                                       ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,75,Rhnbru Klosterbier,1,Beverages,7.75,20,24 - 0.5 l bottles,12,Frankfurt,2,United Package
11022,9,Anne,Dodsworth,Minneapolis                                       ,Northern                                          ,HANAR,Hanari Carnes,Mario Pontes,19,Teatime Chocolate Biscuits,3,Confections,9.2,35,10 boxes x 12 pieces,8,Manchester,2,United Package
10853,9,Anne,Dodsworth,Bloomfield Hills                                  ,Northern                                          ,BLAUS,Blauer See Delikatessen,Hanna Moos,18,Carnarvon Tigers,8,Seafood,62.5,10,16 kg pkg.,7,Melbourne,2,United Package
10646,9,Anne,Dodsworth,Southfield                                        ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,77,Original Frankfurter grne Soe,2,Condiments,13,35,12 boxes,12,Frankfurt,3,Federal Shipping
10566,9,Anne,Dodsworth,Southfield                                        ,Northern                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,11,Queso Cabrales,4,Dairy Products,21,35,1 kg pkg.,5,Oviedo,1,Speedy Express
10577,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,77,Original Frankfurter grne Soe,2,Condiments,13,18,12 boxes,12,Frankfurt,2,United Package
11022,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,HANAR,Hanari Carnes,Mario Pontes,69,Gudbrandsdalsost,4,Dairy Products,36,30,10 kg pkg.,15,Sandvika,2,United Package
10853,9,Anne,Dodsworth,Minneapolis                                       ,Northern                                          ,BLAUS,Blauer See Delikatessen,Hanna Moos,18,Carnarvon Tigers,8,Seafood,62.5,10,16 kg pkg.,7,Melbourne,2,United Package
10646,9,Anne,Dodsworth,Bloomfield Hills                                  ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,77,Original Frankfurter grne Soe,2,Condiments,13,35,12 boxes,12,Frankfurt,3,Federal Shipping
10566,9,Anne,Dodsworth,Bloomfield Hills                                  ,Northern                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,11,Queso Cabrales,4,Dairy Products,21,35,1 kg pkg.,5,Oviedo,1,Speedy Express
10577,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,77,Original Frankfurter grne Soe,2,Condiments,13,18,12 boxes,12,Frankfurt,2,United Package
11022,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,HANAR,Hanari Carnes,Mario Pontes,69,Gudbrandsdalsost,4,Dairy Products,36,30,10 kg pkg.,15,Sandvika,2,United Package
10871,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,BONAP,Bon app-,Laurence Lebihan,6,Grandma's Boysenberry Spread,2,Condiments,25,50,12 - 8 oz jars,3,Ann Arbor,2,United Package
10646,9,Anne,Dodsworth,Minneapolis                                       ,Northern                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,77,Original Frankfurter grne Soe,2,Condiments,13,35,12 boxes,12,Frankfurt,3,Federal Shipping
10566,9,Anne,Dodsworth,Minneapolis                                       ,Northern                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,11,Queso Cabrales,4,Dairy Products,21,35,1 kg pkg.,5,Oviedo,1,Speedy Express
10577,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,TRAIH,Trail-s Head Gourmet Provisioners,Helvetius Nagy,77,Original Frankfurter grne Soe,2,Condiments,13,18,12 boxes,12,Frankfurt,2,United Package
11022,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,HANAR,Hanari Carnes,Mario Pontes,69,Gudbrandsdalsost,4,Dairy Products,36,30,10 kg pkg.,15,Sandvika,2,United Package
10871,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,BONAP,Bon app-,Laurence Lebihan,6,Grandma's Boysenberry Spread,2,Condiments,25,50,12 - 8 oz jars,3,Ann Arbor,2,United Package
10745,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,QUICK,QUICK-Stop,Horst Kloss,18,Carnarvon Tigers,8,Seafood,62.5,24,16 kg pkg.,7,Melbourne,1,Speedy Express
10566,9,Anne,Dodsworth,Portsmouth                                        ,Northern                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,18,Carnarvon Tigers,8,Seafood,62.5,18,16 kg pkg.,7,Melbourne,1,Speedy Express
10672,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,BERGS,Berglunds snabbkp,Christina Berglund,38,Cte de Blaye,1,Beverages,263.5,15,12 - 75 cl bottles,18,Paris,2,United Package
10782,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,CACTU,Cactus Comidas para llevar,Patricio Simpson,31,Gorgonzola Telino,4,Dairy Products,12.5,1,12 - 100 g pkgs,14,Ravenna,3,Federal Shipping
10871,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,BONAP,Bon app-,Laurence Lebihan,6,Grandma's Boysenberry Spread,2,Condiments,25,50,12 - 8 oz jars,3,Ann Arbor,2,United Package
10745,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,QUICK,QUICK-Stop,Horst Kloss,18,Carnarvon Tigers,8,Seafood,62.5,24,16 kg pkg.,7,Melbourne,1,Speedy Express
10566,9,Anne,Dodsworth,Troy                                              ,Northern                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,18,Carnarvon Tigers,8,Seafood,62.5,18,16 kg pkg.,7,Melbourne,1,Speedy Express
10672,9,Anne,Dodsworth,Southfield                                        ,Northern                                          ,BERGS,Berglunds snabbkp,Christina Berglund,38,Cte de Blaye,1,Beverages,263.5,15,12 - 75 cl bottles,18,Paris,2,United Package
10782,9,Anne,Dodsworth,Southfield                                        ,Northern                                          ,CACTU,Cactus Comidas para llevar,Patricio Simpson,31,Gorgonzola Telino,4,Dairy Products,12.5,1,12 - 100 g pkgs,14,Ravenna,3,Federal Shipping
10871,9,Anne,Dodsworth,Hollis                                            ,Northern                                          ,BONAP,Bon app-,Laurence Lebihan,16,Pavlova,3,Confections,17.45,12,32 - 500 g boxes,7,Melbourne,2,United Package
10745,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,QUICK,QUICK-Stop,Horst Kloss,18,Carnarvon Tigers,8,Seafood,62.5,24,16 kg pkg.,7,Melbourne,1,Speedy Express
10566,9,Anne,Dodsworth,Roseville                                         ,Northern                                          ,BLONP,Blondel pre et fils,Frdrique Citeaux,18,Carnarvon Tigers,8,Seafood,62.5,18,16 kg pkg.,7,Melbourne,1,Speedy Express
